Invoice_ID,Date,Month,Year,Order_Channel,Product_Name,Product_Category,Unit_Price,Quantity_Sold,Total_Sales,Discount (%),Net_Revenue,Profit_Margin (%),Customer_ID,Customer_Type,Customer_Location,Stock_Availability,Delivery_Status,Delivery_Time (Days),Return_Status
340f288e,2023-12-25,12,2023,Online,Fevicol FastGrip,Quick Adhesive,100,38,3800,2.28,3713.36,28.01,6e58e4,Direct Consumer,Hyderabad,Available,Cancelled,,Returned
94b11493,2023-04-12,4,2023,Distributor,Fevicol SH,Adhesive,150,21,3150,2.22,3080.07,27.15,a37e5f,Retailer,Ahmedabad,Out of Stock,Cancelled,,Not Returned
893db738,2024-08-05,8,2024,Online,Fevicol SH,Adhesive,179,1,179,11.92,157.6632,17.08,0a6fba,Direct Consumer,Chennai,Available,Pending,,Not Returned
8da62a19,2024-12-19,12,2024,Distributor,Fevicol FastGrip,Quick Adhesive,117,50,5850,13.0,5089.5,18.55,b553d2,Direct Consumer,Kolkata,Available,Delivered,3.0,Returned
65714736,2024-09-10,9,2024,Retail Store,Fevicol MR,Adhesive,58,2,116,1.9,113.796,29.67,42cf53,Industrial Buyer,Chennai,Available,Pending,,Not Returned
c6c81624,2023-03-23,3,2023,Online,Fevicol SH,Adhesive,129,6,774,12.48,677.4048,29.77,58fe59,Direct Consumer,Delhi,Out of Stock,Pending,,Not Returned
7d5b1efe,2024-03-21,3,2024,Online,Fevicol Marine,Industrial Glue,202,11,2222,9.54,2010.0212000000001,22.18,9d7c51,Industrial Buyer,Delhi,Out of Stock,Delivered,9.0,Returned
de3b6d6a,2024-06-14,6,2024,Online,Fevicol SH,Adhesive,135,8,1080,1.26,1066.392,21.16,bd6ddb,Industrial Buyer,Hyderabad,Available,Delivered,5.0,Not Returned
80159498,2023-07-12,7,2023,Online,Fevicol SH,Adhesive,107,48,5136,11.82,4528.9248,12.03,830494,Direct Consumer,Bangalore,Available,Cancelled,,Not Returned
32c07757,2024-12-03,12,2024,Retail Store,Fevicol HeatX,Heat-Resistant,169,6,1014,8.47,928.1142,10.78,0c3da1,Industrial Buyer,Kolkata,Available,Delivered,1.0,Returned
f70de925,2024-05-03,5,2024,Online,Fevicol MR,Adhesive,85,45,3825,1.37,3772.5975,10.28,604a45,Industrial Buyer,Ahmedabad,Out of Stock,Pending,,Returned
40178acc,2023-06-18,6,2023,Online,Fevicol MR,Adhesive,57,37,2109,11.78,1860.5598,16.1,4a346a,Direct Consumer,Chennai,Available,Cancelled,,Not Returned
582ae8e2,2024-03-21,3,2024,Distributor,Fevicol SH,Adhesive,156,7,1092,11.37,967.8396,27.28,823408,Direct Consumer,Kolkata,Available,Delivered,3.0,Returned
ec84d7d0,2023-06-10,6,2023,Distributor,Fevicol MR,Adhesive,56,44,2464,1.84,2418.6624,13.17,1fa515,Direct Consumer,Bangalore,Out of Stock,Delivered,9.0,Not Returned
200286f5,2024-03-22,3,2024,Retail Store,Fevicol SH,Adhesive,85,29,2465,0.15,2461.3025,15.49,0036af,Industrial Buyer,Ahmedabad,Available,Delivered,2.0,Returned
5cb99ac3,2023-08-17,8,2023,Online,Fevicol SH,Adhesive,128,39,4992,4.91,4746.8928,22.23,f2226b,Retailer,Delhi,Available,Cancelled,,Returned
c2962e63,2024-04-21,4,2024,Retail Store,Fevicol SH,Adhesive,103,13,1339,13.02,1164.6622,28.57,d3e21e,Industrial Buyer,Delhi,Out of Stock,Cancelled,,Not Returned
7c64823e,2025-02-02,2,2025,Distributor,Fevicol MR,Adhesive,69,4,276,0.24,275.3376,12.5,cf168e,Retailer,Chennai,Available,Pending,,Returned
1bd34f13,2024-09-15,9,2024,Online,Fevicol MR,Adhesive,53,31,1643,11.74,1450.1118,22.27,09d8fc,Retailer,Bangalore,Out of Stock,Cancelled,,Returned
6976584b,2023-03-06,3,2023,Distributor,Fevicol HeatX,Heat-Resistant,230,17,3910,12.45,3423.205,25.37,c717fd,Industrial Buyer,Kolkata,Available,Pending,,Not Returned
08f9f298,2024-07-17,7,2024,Distributor,Fevicol HeatX,Heat-Resistant,237,31,7347,0.7,7295.571,16.71,ef6619,Direct Consumer,Bangalore,Available,Delivered,6.0,Returned
63d6beb0,2023-09-11,9,2023,Online,Fevicol Marine,Industrial Glue,213,50,10650,7.15,9888.525,16.13,55be01,Direct Consumer,Kolkata,Available,Pending,,Returned
88c92937,2024-04-17,4,2024,Online,Fevicol Marine,Industrial Glue,199,34,6766,4.53,6459.5002,23.18,9d1121,Wholesaler,Kolkata,Out of Stock,Delivered,2.0,Returned
1e25a711,2024-12-10,12,2024,Distributor,Fevicol HeatX,Heat-Resistant,162,37,5994,2.49,5844.7494,21.35,ad74b2,Industrial Buyer,Ahmedabad,Available,Cancelled,,Not Returned
050e4f32,2024-07-16,7,2024,Online,Fevicol FastGrip,Quick Adhesive,139,21,2919,6.26,2736.2706,21.3,be1483,Wholesaler,Kolkata,Out of Stock,Delivered,9.0,Returned
b440f068,2023-07-01,7,2023,Retail Store,Fevicol Marine,Industrial Glue,251,17,4267,13.89,3674.3137,22.47,7a0a50,Retailer,Ahmedabad,Available,Delivered,5.0,Not Returned
c5f9e401,2024-11-04,11,2024,Retail Store,Fevicol HeatX,Heat-Resistant,350,33,11550,11.09,10269.105,12.3,2308d8,Industrial Buyer,Bangalore,Available,Pending,,Not Returned
5571d4e2,2024-02-24,2,2024,Distributor,Fevicol FastGrip,Quick Adhesive,118,21,2478,8.94,2256.4668,20.21,bc8e05,Industrial Buyer,Mumbai,Available,Pending,,Returned
4c9b5ab9,2024-06-05,6,2024,Distributor,Fevicol Marine,Industrial Glue,378,7,2646,0.44,2634.3576,10.05,008fe9,Industrial Buyer,Mumbai,Available,Pending,,Not Returned
368ac9b7,2023-05-07,5,2023,Distributor,Fevicol SH,Adhesive,185,11,2035,6.58,1901.097,17.96,cdf033,Wholesaler,Bangalore,Out of Stock,Delivered,5.0,Returned
72f951f7,2023-10-02,10,2023,Distributor,Fevicol MR,Adhesive,70,47,3290,12.31,2885.001,21.17,e4eea6,Industrial Buyer,Hyderabad,Out of Stock,Delivered,9.0,Returned
8c245cb9,2024-11-02,11,2024,Online,Fevicol FastGrip,Quick Adhesive,92,34,3128,2.95,3035.724,23.33,6e8b8a,Direct Consumer,Hyderabad,Available,Pending,,Returned
41633d9d,2023-06-29,6,2023,Retail Store,Fevicol FastGrip,Quick Adhesive,140,5,700,3.31,676.83,16.66,4b3b3d,Industrial Buyer,Ahmedabad,Out of Stock,Pending,,Returned
2e5b6559,2024-08-10,8,2024,Distributor,Fevicol Marine,Industrial Glue,392,45,17640,2.07,17274.852,21.38,28ce33,Retailer,Delhi,Out of Stock,Pending,,Returned
43ab29d3,2024-10-30,10,2024,Online,Fevicol Marine,Industrial Glue,383,22,8426,6.52,7876.6248,22.1,a186b9,Wholesaler,Chennai,Available,Pending,,Not Returned
05b89709,2023-06-01,6,2023,Retail Store,Fevicol SH,Adhesive,165,40,6600,13.98,5677.32,10.78,60b3a7,Direct Consumer,Hyderabad,Out of Stock,Cancelled,,Returned
e8573d0c,2023-03-17,3,2023,Retail Store,Fevicol HeatX,Heat-Resistant,263,1,263,7.78,242.5386,11.94,1b4638,Wholesaler,Ahmedabad,Out of Stock,Cancelled,,Not Returned
b1df125a,2024-02-22,2,2024,Online,Fevicol SH,Adhesive,199,5,995,3.39,961.2695,22.84,ea6dac,Retailer,Chennai,Available,Delivered,5.0,Returned
a7ad1572,2023-08-05,8,2023,Distributor,Fevicol HeatX,Heat-Resistant,361,11,3971,9.02,3612.8158,19.18,abcc5b,Industrial Buyer,Chennai,Out of Stock,Cancelled,,Returned
ff65631d,2023-12-04,12,2023,Distributor,Fevicol SH,Adhesive,158,29,4582,9.94,4126.5492,21.37,92bb6c,Retailer,Chennai,Available,Pending,,Returned
554b1d56,2024-02-21,2,2024,Online,Fevicol MR,Adhesive,77,15,1155,13.31,1001.2695,21.12,93653a,Wholesaler,Kolkata,Available,Cancelled,,Returned
bed96e08,2023-05-21,5,2023,Retail Store,Fevicol HeatX,Heat-Resistant,212,43,9116,11.5,8067.66,29.15,fe6fad,Retailer,Bangalore,Out of Stock,Delivered,2.0,Returned
8afce22c,2024-12-03,12,2024,Distributor,Fevicol HeatX,Heat-Resistant,287,22,6314,4.88,6005.8768,25.92,089cb7,Retailer,Mumbai,Out of Stock,Pending,,Not Returned
8cf5f6c5,2023-10-14,10,2023,Online,Fevicol MR,Adhesive,52,15,780,12.77,680.394,17.87,01897b,Industrial Buyer,Kolkata,Available,Pending,,Returned
3f2c52da,2024-10-05,10,2024,Online,Fevicol Marine,Industrial Glue,475,40,19000,7.63,17550.3,11.12,34968b,Retailer,Chennai,Available,Cancelled,,Not Returned
e963c113,2024-02-01,2,2024,Online,Fevicol FastGrip,Quick Adhesive,109,23,2507,6.64,2340.5352,18.5,c262b7,Wholesaler,Chennai,Available,Cancelled,,Returned
3162593d,2024-11-28,11,2024,Retail Store,Fevicol FastGrip,Quick Adhesive,144,18,2592,2.1,2537.568,21.85,02d2a2,Industrial Buyer,Ahmedabad,Available,Delivered,1.0,Returned
fca7a88f,2023-03-28,3,2023,Distributor,Fevicol MR,Adhesive,56,20,1120,13.97,963.536,26.34,dbf7b6,Industrial Buyer,Hyderabad,Out of Stock,Delivered,4.0,Not Returned
caf352aa,2024-11-26,11,2024,Online,Fevicol HeatX,Heat-Resistant,215,26,5590,9.94,5034.354,27.38,a53f24,Industrial Buyer,Bangalore,Available,Pending,,Returned
d6a4f04c,2023-06-09,6,2023,Online,Fevicol MR,Adhesive,77,30,2310,5.42,2184.798,27.75,6e8598,Wholesaler,Kolkata,Out of Stock,Cancelled,,Not Returned
bfd88462,2025-01-11,1,2025,Distributor,Fevicol Marine,Industrial Glue,213,9,1917,2.16,1875.5928,21.01,483a36,Direct Consumer,Delhi,Available,Pending,,Returned
761cfcd0,2024-03-01,3,2024,Distributor,Fevicol SH,Adhesive,143,37,5291,11.45,4685.1805,22.4,a3fd13,Industrial Buyer,Mumbai,Available,Cancelled,,Not Returned
a6d68470,2024-05-15,5,2024,Retail Store,Fevicol HeatX,Heat-Resistant,594,29,17226,2.4,16812.576,25.76,848253,Industrial Buyer,Mumbai,Out of Stock,Pending,,Returned
428e0a4b,2024-04-23,4,2024,Distributor,Fevicol FastGrip,Quick Adhesive,136,4,544,10.62,486.2272,22.16,e0614d,Industrial Buyer,Kolkata,Available,Cancelled,,Not Returned
5151adac,2023-03-11,3,2023,Online,Fevicol FastGrip,Quick Adhesive,109,30,3270,9.16,2970.468,23.33,efd9ef,Retailer,Hyderabad,Out of Stock,Delivered,6.0,Returned
e2d0aa71,2024-05-18,5,2024,Online,Fevicol FastGrip,Quick Adhesive,107,22,2354,9.28,2135.5488,10.77,79107d,Industrial Buyer,Delhi,Available,Delivered,9.0,Returned
556a337f,2023-07-03,7,2023,Online,Fevicol MR,Adhesive,97,27,2619,3.26,2533.6206,20.12,39d44a,Retailer,Kolkata,Available,Pending,,Returned
0318eda9,2024-03-23,3,2024,Distributor,Fevicol MR,Adhesive,82,14,1148,0.99,1136.6348,28.54,cf8473,Wholesaler,Bangalore,Available,Cancelled,,Not Returned
9d1da98d,2024-11-05,11,2024,Distributor,Fevicol Marine,Industrial Glue,346,47,16262,5.97,15291.1586,27.97,a85c1c,Direct Consumer,Bangalore,Available,Delivered,6.0,Returned
18c688f9,2024-11-13,11,2024,Online,Fevicol HeatX,Heat-Resistant,300,34,10200,12.51,8923.98,21.37,989921,Direct Consumer,Ahmedabad,Out of Stock,Pending,,Returned
0c4d34ae,2023-04-13,4,2023,Distributor,Fevicol MR,Adhesive,59,29,1711,5.99,1608.5111,25.19,99fa61,Direct Consumer,Delhi,Out of Stock,Cancelled,,Not Returned
de71e573,2023-06-10,6,2023,Distributor,Fevicol FastGrip,Quick Adhesive,92,43,3956,1.94,3879.2536,25.68,fc51d5,Retailer,Bangalore,Available,Cancelled,,Not Returned
bfb1eb70,2024-05-20,5,2024,Retail Store,Fevicol MR,Adhesive,57,7,399,7.78,367.9578,12.03,a847ab,Wholesaler,Bangalore,Out of Stock,Pending,,Not Returned
5553dd28,2023-12-16,12,2023,Distributor,Fevicol HeatX,Heat-Resistant,568,33,18744,1.74,18417.8544,15.55,10c457,Wholesaler,Hyderabad,Out of Stock,Delivered,9.0,Returned
c806c371,2023-03-20,3,2023,Distributor,Fevicol Marine,Industrial Glue,310,26,8060,10.76,7192.744,16.02,860b93,Retailer,Ahmedabad,Available,Cancelled,,Returned
76d1368b,2023-02-17,2,2023,Retail Store,Fevicol FastGrip,Quick Adhesive,87,43,3741,14.27,3207.1593000000003,11.65,a9accd,Industrial Buyer,Delhi,Available,Delivered,7.0,Returned
aae1843b,2023-03-03,3,2023,Distributor,Fevicol MR,Adhesive,64,40,2560,3.15,2479.36,13.29,f2880b,Retailer,Chennai,Available,Delivered,6.0,Not Returned
8ae30922,2023-04-08,4,2023,Retail Store,Fevicol Marine,Industrial Glue,342,47,16074,1.38,15852.1788,10.58,50341b,Wholesaler,Ahmedabad,Available,Cancelled,,Returned
e247e709,2024-03-18,3,2024,Distributor,Fevicol Marine,Industrial Glue,324,3,972,0.15,970.542,18.37,55c0e5,Wholesaler,Delhi,Out of Stock,Pending,,Not Returned
70d460c2,2023-09-14,9,2023,Distributor,Fevicol MR,Adhesive,57,18,1026,7.72,946.7928,18.91,578158,Industrial Buyer,Hyderabad,Available,Delivered,10.0,Not Returned
20affba6,2024-12-31,12,2024,Distributor,Fevicol SH,Adhesive,132,2,264,4.73,251.5128,16.41,4ffdbd,Direct Consumer,Kolkata,Available,Delivered,8.0,Returned
c8da3295,2023-10-31,10,2023,Distributor,Fevicol HeatX,Heat-Resistant,270,35,9450,2.81,9184.455,11.81,43cf47,Industrial Buyer,Mumbai,Available,Pending,,Returned
ac56d97d,2023-02-27,2,2023,Online,Fevicol SH,Adhesive,131,16,2096,13.04,1822.6816,15.17,a09590,Direct Consumer,Hyderabad,Available,Cancelled,,Returned
f6126550,2023-04-07,4,2023,Distributor,Fevicol HeatX,Heat-Resistant,264,25,6600,0.06,6596.04,26.27,3a659a,Direct Consumer,Delhi,Available,Delivered,1.0,Not Returned
f9392536,2023-08-09,8,2023,Distributor,Fevicol Marine,Industrial Glue,328,15,4920,12.27,4316.316,28.09,f15711,Direct Consumer,Mumbai,Available,Pending,,Not Returned
ec7ae83d,2023-10-07,10,2023,Retail Store,Fevicol SH,Adhesive,88,21,1848,0.73,1834.5096,24.64,fc0ecb,Wholesaler,Chennai,Available,Cancelled,,Not Returned
db43fe8d,2023-04-26,4,2023,Distributor,Fevicol FastGrip,Quick Adhesive,109,22,2398,6.89,2232.7778,27.38,b0cd70,Direct Consumer,Kolkata,Available,Cancelled,,Not Returned
78feee5f,2024-12-28,12,2024,Online,Fevicol FastGrip,Quick Adhesive,140,9,1260,14.98,1071.252,15.93,6fc6b7,Retailer,Delhi,Out of Stock,Cancelled,,Returned
9aafa1e9,2025-01-06,1,2025,Retail Store,Fevicol MR,Adhesive,62,32,1984,13.77,1710.8032,27.7,3b3b0d,Industrial Buyer,Delhi,Out of Stock,Delivered,1.0,Not Returned
4a02275e,2024-03-13,3,2024,Online,Fevicol MR,Adhesive,97,20,1940,14.9,1650.94,10.46,e67918,Direct Consumer,Hyderabad,Available,Pending,,Not Returned
92b59fd1,2023-04-01,4,2023,Distributor,Fevicol FastGrip,Quick Adhesive,146,50,7300,4.58,6965.66,12.81,6aaafb,Industrial Buyer,Ahmedabad,Out of Stock,Cancelled,,Returned
ef67da7f,2025-01-12,1,2025,Online,Fevicol SH,Adhesive,164,38,6232,1.8,6119.824,25.23,29ff7b,Wholesaler,Delhi,Out of Stock,Delivered,2.0,Not Returned
2d42044d,2024-06-19,6,2024,Retail Store,Fevicol Marine,Industrial Glue,402,36,14472,2.47,14114.5416,22.16,f1bfa4,Industrial Buyer,Delhi,Out of Stock,Delivered,5.0,Returned
c5d5d931,2023-03-23,3,2023,Retail Store,Fevicol MR,Adhesive,86,11,946,3.9,909.106,25.49,ebb689,Direct Consumer,Bangalore,Out of Stock,Cancelled,,Returned
ae7304b5,2023-05-10,5,2023,Distributor,Fevicol FastGrip,Quick Adhesive,110,11,1210,9.96,1089.484,28.17,801000,Retailer,Hyderabad,Available,Pending,,Not Returned
d001badd,2023-03-06,3,2023,Retail Store,Fevicol FastGrip,Quick Adhesive,87,47,4089,1.11,4043.6121,23.19,20eda6,Wholesaler,Bangalore,Out of Stock,Cancelled,,Returned
1a5fde09,2024-03-17,3,2024,Online,Fevicol MR,Adhesive,67,37,2479,8.19,2275.9699,28.7,8f0485,Wholesaler,Chennai,Available,Cancelled,,Returned
ef5415b6,2023-07-21,7,2023,Distributor,Fevicol SH,Adhesive,138,8,1104,2.37,1077.8352,20.89,7ef0e0,Industrial Buyer,Ahmedabad,Out of Stock,Delivered,5.0,Returned
78fc1998,2024-08-29,8,2024,Retail Store,Fevicol Marine,Industrial Glue,447,44,19668,8.91,17915.5812,24.72,0e28a1,Industrial Buyer,Delhi,Out of Stock,Cancelled,,Returned
c7e2d2e9,2023-08-27,8,2023,Distributor,Fevicol SH,Adhesive,136,37,5032,5.75,4742.66,23.72,7863c0,Retailer,Mumbai,Out of Stock,Delivered,6.0,Not Returned
27c29c09,2025-02-04,2,2025,Distributor,Fevicol Marine,Industrial Glue,410,6,2460,6.26,2306.004,14.76,700aae,Direct Consumer,Ahmedabad,Out of Stock,Pending,,Returned
eba2abc7,2023-08-28,8,2023,Online,Fevicol Marine,Industrial Glue,424,35,14840,3.22,14362.152,28.01,870665,Wholesaler,Delhi,Available,Delivered,10.0,Returned
5b1fbb3c,2023-11-29,11,2023,Online,Fevicol MR,Adhesive,84,12,1008,8.0,927.36,13.6,d212e6,Direct Consumer,Mumbai,Out of Stock,Delivered,4.0,Not Returned
2293d046,2024-12-23,12,2024,Distributor,Fevicol FastGrip,Quick Adhesive,134,50,6700,0.76,6649.08,24.82,749c6c,Retailer,Hyderabad,Available,Cancelled,,Returned
78c1978b,2023-05-29,5,2023,Distributor,Fevicol FastGrip,Quick Adhesive,96,29,2784,5.83,2621.6928,15.2,924ee3,Wholesaler,Kolkata,Out of Stock,Pending,,Not Returned
88219e50,2023-06-18,6,2023,Distributor,Fevicol HeatX,Heat-Resistant,206,37,7622,1.12,7536.6336,23.48,fda647,Retailer,Bangalore,Out of Stock,Pending,,Returned
e833c510,2023-02-15,2,2023,Distributor,Fevicol MR,Adhesive,62,40,2480,1.69,2438.088,13.5,15e4ca,Direct Consumer,Chennai,Out of Stock,Pending,,Returned
13e47765,2024-11-09,11,2024,Retail Store,Fevicol SH,Adhesive,200,45,9000,11.09,8001.9,13.2,f45542,Industrial Buyer,Mumbai,Out of Stock,Pending,,Not Returned
44023efb,2024-08-21,8,2024,Retail Store,Fevicol SH,Adhesive,178,38,6764,4.52,6458.2672,29.58,44e4bd,Wholesaler,Hyderabad,Available,Cancelled,,Not Returned
2f867d43,2024-09-17,9,2024,Online,Fevicol MR,Adhesive,95,17,1615,0.32,1609.832,12.23,522390,Wholesaler,Hyderabad,Out of Stock,Cancelled,,Returned
e31a86d4,2023-03-06,3,2023,Retail Store,Fevicol FastGrip,Quick Adhesive,108,43,4644,14.43,3973.8708,19.01,d12ed7,Wholesaler,Delhi,Out of Stock,Cancelled,,Not Returned
0a960c0d,2024-04-29,4,2024,Distributor,Fevicol MR,Adhesive,96,5,480,10.03,431.856,12.77,2eb8fe,Direct Consumer,Mumbai,Available,Cancelled,,Returned
db429daf,2023-11-24,11,2023,Distributor,Fevicol SH,Adhesive,136,24,3264,9.68,2948.0448,25.67,52f5ab,Wholesaler,Hyderabad,Available,Cancelled,,Not Returned
b0dd3992,2023-08-08,8,2023,Retail Store,Fevicol MR,Adhesive,70,3,210,8.94,191.226,20.27,ebef8e,Industrial Buyer,Ahmedabad,Out of Stock,Cancelled,,Returned
96064635,2023-05-28,5,2023,Online,Fevicol FastGrip,Quick Adhesive,116,30,3480,13.6,3006.72,16.58,de807b,Wholesaler,Chennai,Available,Delivered,8.0,Returned
cae437c3,2024-12-06,12,2024,Distributor,Fevicol MR,Adhesive,80,29,2320,2.21,2268.728,21.83,2f6c16,Industrial Buyer,Chennai,Available,Pending,,Not Returned
ad9ffcf2,2023-08-25,8,2023,Retail Store,Fevicol Marine,Industrial Glue,276,27,7452,8.24,6837.9552,11.11,597d88,Retailer,Ahmedabad,Out of Stock,Delivered,7.0,Returned
75a4ceb9,2024-04-13,4,2024,Retail Store,Fevicol Marine,Industrial Glue,426,31,13206,10.59,11807.4846,11.29,7b8815,Wholesaler,Ahmedabad,Out of Stock,Cancelled,,Not Returned
70a1522c,2023-07-10,7,2023,Retail Store,Fevicol HeatX,Heat-Resistant,442,46,20332,0.79,20171.3772,24.12,41e128,Retailer,Ahmedabad,Out of Stock,Delivered,4.0,Returned
050cb549,2023-12-04,12,2023,Distributor,Fevicol HeatX,Heat-Resistant,412,25,10300,12.64,8998.08,18.82,9c2e6f,Wholesaler,Ahmedabad,Available,Cancelled,,Not Returned
885cca5f,2024-09-21,9,2024,Online,Fevicol FastGrip,Quick Adhesive,136,39,5304,4.48,5066.3808,14.28,40d1d0,Industrial Buyer,Kolkata,Available,Pending,,Returned
4b38525a,2024-07-31,7,2024,Online,Fevicol FastGrip,Quick Adhesive,106,12,1272,8.07,1169.3496,20.14,b2d6e1,Wholesaler,Delhi,Available,Delivered,9.0,Not Returned
f2d321bc,2023-04-26,4,2023,Retail Store,Fevicol FastGrip,Quick Adhesive,77,5,385,7.89,354.6235,26.98,8badac,Direct Consumer,Chennai,Out of Stock,Pending,,Returned
0876ee78,2024-10-11,10,2024,Retail Store,Fevicol Marine,Industrial Glue,155,32,4960,1.19,4900.976,28.75,7101d4,Industrial Buyer,Hyderabad,Out of Stock,Pending,,Returned
a337c5fc,2024-01-31,1,2024,Online,Fevicol Marine,Industrial Glue,132,6,792,1.42,780.7536,14.5,74cdb7,Industrial Buyer,Bangalore,Out of Stock,Pending,,Returned
ecf7afc2,2023-03-08,3,2023,Retail Store,Fevicol FastGrip,Quick Adhesive,125,34,4250,9.04,3865.8,26.11,706e8b,Retailer,Mumbai,Available,Delivered,8.0,Returned
e35ea3c5,2023-12-24,12,2023,Distributor,Fevicol Marine,Industrial Glue,415,28,11620,11.45,10289.51,19.52,f1f617,Retailer,Mumbai,Available,Pending,,Returned
f3d9d8cf,2024-09-06,9,2024,Distributor,Fevicol SH,Adhesive,175,29,5075,7.65,4686.7625,19.63,e3ad0e,Retailer,Kolkata,Available,Delivered,4.0,Returned
b8d58230,2023-08-13,8,2023,Distributor,Fevicol FastGrip,Quick Adhesive,113,35,3955,12.35,3466.5575,28.85,c8ba42,Retailer,Hyderabad,Available,Delivered,9.0,Returned
89f871f1,2024-04-01,4,2024,Online,Fevicol SH,Adhesive,111,46,5106,3.42,4931.3748,13.6,46d928,Direct Consumer,Bangalore,Available,Cancelled,,Not Returned
63d0aff1,2023-04-11,4,2023,Retail Store,Fevicol FastGrip,Quick Adhesive,144,37,5328,9.17,4839.4224,29.21,849cd8,Direct Consumer,Delhi,Out of Stock,Cancelled,,Not Returned
b82c51e9,2024-03-05,3,2024,Retail Store,Fevicol FastGrip,Quick Adhesive,126,2,252,7.17,233.9316,24.67,eb64d5,Retailer,Hyderabad,Out of Stock,Cancelled,,Returned
5627f459,2024-03-01,3,2024,Online,Fevicol HeatX,Heat-Resistant,423,9,3807,7.21,3532.5153,19.06,ec3d9b,Industrial Buyer,Bangalore,Available,Cancelled,,Not Returned
58cfa8cd,2024-08-08,8,2024,Retail Store,Fevicol Marine,Industrial Glue,478,1,478,9.78,431.2516,15.31,66fe78,Industrial Buyer,Delhi,Available,Delivered,4.0,Returned
7badc82e,2024-12-15,12,2024,Distributor,Fevicol Marine,Industrial Glue,422,6,2532,11.45,2242.0860000000002,10.2,08f359,Retailer,Ahmedabad,Out of Stock,Cancelled,,Not Returned
b1f7784f,2023-12-14,12,2023,Online,Fevicol MR,Adhesive,76,32,2432,9.3,2205.824,13.63,426652,Retailer,Hyderabad,Available,Pending,,Returned
e0b8d3b4,2025-02-06,2,2025,Retail Store,Fevicol Marine,Industrial Glue,240,26,6240,3.04,6050.304,18.68,996bdc,Direct Consumer,Ahmedabad,Out of Stock,Pending,,Returned
d7f010cf,2023-05-15,5,2023,Online,Fevicol MR,Adhesive,83,39,3237,14.45,2769.2535,11.25,87896c,Industrial Buyer,Hyderabad,Available,Delivered,9.0,Not Returned
c45c29b6,2024-07-16,7,2024,Retail Store,Fevicol SH,Adhesive,189,8,1512,5.31,1431.7128,24.14,f4f67e,Direct Consumer,Hyderabad,Out of Stock,Pending,,Not Returned
a5ed9516,2024-07-27,7,2024,Retail Store,Fevicol Marine,Industrial Glue,131,18,2358,1.28,2327.8176,17.45,2b2295,Industrial Buyer,Delhi,Available,Cancelled,,Returned
6b490f9a,2024-08-12,8,2024,Retail Store,Fevicol SH,Adhesive,200,16,3200,11.51,2831.68,16.56,62e592,Wholesaler,Ahmedabad,Out of Stock,Delivered,4.0,Returned
17d791a2,2025-01-01,1,2025,Distributor,Fevicol HeatX,Heat-Resistant,233,37,8621,4.3,8250.297,19.93,4e43a7,Retailer,Ahmedabad,Out of Stock,Pending,,Returned
70912586,2024-04-05,4,2024,Online,Fevicol SH,Adhesive,177,19,3363,7.77,3101.6949,22.11,22fc46,Wholesaler,Mumbai,Out of Stock,Pending,,Returned
92e7aec7,2023-05-03,5,2023,Online,Fevicol SH,Adhesive,103,30,3090,13.23,2681.193,17.94,97aae3,Retailer,Mumbai,Available,Cancelled,,Returned
84c1a0d9,2024-12-25,12,2024,Distributor,Fevicol FastGrip,Quick Adhesive,134,34,4556,9.47,4124.5468,26.63,8844ea,Industrial Buyer,Ahmedabad,Out of Stock,Delivered,6.0,Returned
f91d616c,2024-06-19,6,2024,Distributor,Fevicol SH,Adhesive,105,5,525,1.1,519.225,29.99,c7800b,Direct Consumer,Kolkata,Out of Stock,Pending,,Not Returned
21bf2b74,2024-04-07,4,2024,Distributor,Fevicol HeatX,Heat-Resistant,540,4,2160,0.3,2153.52,20.62,4d37f8,Retailer,Ahmedabad,Available,Cancelled,,Not Returned
a5f6ac77,2023-09-30,9,2023,Online,Fevicol FastGrip,Quick Adhesive,122,28,3416,2.77,3321.3768,20.62,1933e8,Wholesaler,Bangalore,Available,Cancelled,,Not Returned
2d3ffe45,2023-09-16,9,2023,Distributor,Fevicol Marine,Industrial Glue,220,19,4180,5.72,3940.904,16.0,244654,Retailer,Bangalore,Out of Stock,Delivered,8.0,Not Returned
0b0b0ced,2024-07-24,7,2024,Online,Fevicol FastGrip,Quick Adhesive,85,35,2975,14.9,2531.725,23.43,c161f0,Direct Consumer,Hyderabad,Out of Stock,Cancelled,,Returned
5d0d1e5d,2024-10-27,10,2024,Retail Store,Fevicol FastGrip,Quick Adhesive,90,3,270,12.2,237.06,25.07,5780e6,Wholesaler,Hyderabad,Available,Delivered,3.0,Not Returned
b90934e2,2024-11-19,11,2024,Online,Fevicol HeatX,Heat-Resistant,572,18,10296,8.9,9379.655999999999,13.55,ccb2ee,Direct Consumer,Chennai,Available,Cancelled,,Returned
eaa3904f,2024-10-04,10,2024,Retail Store,Fevicol Marine,Industrial Glue,290,30,8700,11.37,7710.81,14.61,75327b,Retailer,Hyderabad,Out of Stock,Pending,,Not Returned
172b51a8,2024-01-29,1,2024,Online,Fevicol HeatX,Heat-Resistant,170,25,4250,5.94,3997.55,13.87,5c6f66,Direct Consumer,Chennai,Available,Delivered,2.0,Not Returned
a6192ac0,2023-09-21,9,2023,Distributor,Fevicol FastGrip,Quick Adhesive,112,7,784,11.78,691.6448,29.47,5b402b,Wholesaler,Mumbai,Out of Stock,Pending,,Returned
